db-h3k27ac-dn-extended+-10kb-bln-tmem-activated-mouse_epdnew_QUuxV.bed-intersect.bed
chr12	25094850	25095070	chip2_peak_551	74.5072935496	.	2.08239260995	7.52712424539e-07	0.0135436806103	chr12	25086089	25106090	Id2_1	1	-
chr1	138171770	138171990	chip2_peak_770	90.3889026893	.	2.5262652019	1.52040622652e-06	0.0193548149714	chr1	138165298	138185299	Ptprc_1	1	-
chr9	89198340	89198560	chip2_peak_789	88.8471639726	.	2.48317538938	1.58627680294e-06	0.0196683222209	chr9	89189303	89209304	Bcl2a1b_1	1	+
chr19	11518320	11518540	chip2_peak_809	94.8764368588	.	2.65168658746	1.6772779834e-06	0.0202894148542	chr19	11508569	11528570	Ms4a6b_1	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73891411	73911412	Hif1a_2	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73898000	73918001	Hif1a_1	1	+
chr12	17689980	17690200	chip2_peak_859	302.58816771	.	8.45698903126	1.9355170672e-06	0.0221184967936	chr12	17680814	17700815	Hpcal1_1	1	+
chr9	123811270	123811490	chip2_peak_888	159.923094718	.	4.46966538086	2.11823817591e-06	0.0233106777485	chr9	123796474	123816475	Cxcr6_1	1	+
chr1	138168690	138168910	chip2_peak_891	72.6632247151	.	2.0308530206	2.12466536519e-06	0.0233106777485	chr1	138165298	138185299	Ptprc_1	1	-
chr3	93554340	93554560	chip2_peak_910	93.4725331468	.	2.61244910377	2.21431605725e-06	0.0238742705052	chr3	93545162	93565163	S100a10_1	1	+
chr15	36282400	36283060	chip2_peak_996	74.8855382864	.	2.09296411251	2.7076939846e-06	0.0268090918237	chr15	36266796	36286797	Rnf19a_2	1	-
chr15	36282400	36283060	chip2_peak_996	74.8855382864	.	2.09296411251	2.7076939846e-06	0.0268090918237	chr15	36273133	36293134	Rnf19a_1	1	-
chr5	65860080	65860300	chip2_peak_1102	114.256988286	.	3.1933505662	3.39653548253e-06	0.0305518279812	chr5	65853617	65873618	Rhoh_1	1	+
chr1	60755860	60756080	chip2_peak_1212	129.858918422	.	3.62940645373	4.2327090842e-06	0.0344367211975	chr1	60736409	60756410	Cd28_1	1	+
chr7	132768240	132768460	chip2_peak_1282	259.582064834	.	7.25501823692	4.74467640882e-06	0.036408966222	chr7	132766869	132786870	Fam53b_1	1	-
chr11	49082880	49083210	chip2_peak_1301	192.929564327	.	5.39215800031	4.87510373161e-06	0.036902713781	chr11	49066590	49086591	Ifi47_2	1	+
chr5	72753120	72753340	chip2_peak_1312	90.7145076463	.	2.53536548354	4.97645706722e-06	0.0373280883523	chr5	72742772	72762773	Txk_1	1	-
chr14	77903870	77904090	chip2_peak_1357	259.539033759	.	7.25381556818	5.35035271258e-06	0.0386273949034	chr14	77894405	77914406	Epsti1_1	1	+
chr12	73901520	73901740	chip2_peak_1404	68.6268296856	.	1.91804045179	5.79800020448e-06	0.0404253745901	chr12	73891411	73911412	Hif1a_2	1	+
chr12	73901520	73901740	chip2_peak_1404	68.6268296856	.	1.91804045179	5.79800020448e-06	0.0404253745901	chr12	73898000	73918001	Hif1a_1	1	+
chr12	17691850	17692070	chip2_peak_1453	165.177296482	.	4.61651423827	6.18063577608e-06	0.0416460043317	chr12	17680814	17700815	Hpcal1_1	1	+
chr8	34154780	34155000	chip2_peak_1493	53.1981724162	.	1.48682734031	6.54486715877e-06	0.0429079628783	chr8	34144587	34164588	Saraf_1	1	+
chr16	94370210	94370430	chip2_peak_1500	168.652933656	.	4.7136542741	6.5796798307e-06	0.0429145913527	chr16	94360795	94380796	Ttc3_1	1	+
chr9	96364070	96364290	chip2_peak_1539	90.8653676544	.	2.53958184615	6.88736043162e-06	0.0438381481442	chr9	96354314	96374315	Atp1b3_1	1	-
chr14	47368530	47368750	chip2_peak_1587	181.593306361	.	5.07532271228	7.38557296953e-06	0.0455923131307	chr14	47363916	47383917	Lgals3_1	1	+
chr1	69684230	69684450	chip2_peak_1622	66.8348555117	.	1.8679568479	7.73086602832e-06	0.0466992053533	chr1	69675949	69695950	Ikzf2_1	1	-
chr7	28440280	28440500	chip2_peak_1662	79.6531230985	.	2.22621258937	8.12477640348e-06	0.0480398152675	chr7	28430996	28450997	Gmfg_1	1	+
chr1	51472080	51472300	chip2_peak_1713	87.9691995375	.	2.45863729969	8.66174698669e-06	0.0497210262277	chr1	51468398	51488399	Nabp1_1	1	-
chr16	75904950	75905170	chip2_peak_1721	140.440459781	.	3.9251482862	8.74117945586e-06	0.0498768079382	chr16	75899239	75919240	Samsn1_1	1	-
chr2	93456440	93456660	chip2_peak_1796	124.202723153	.	3.4713223432	9.69424683128e-06	0.0529746283759	chr2	93452399	93472400	Cd82_1	1	-
chr2	93456440	93456660	chip2_peak_1796	124.202723153	.	3.4713223432	9.69424683128e-06	0.0529746283759	chr2	93452945	93472946	Cd82_2	1	-
chr1	36765520	36765740	chip2_peak_1801	135.223192914	.	3.77933171643	9.72765190401e-06	0.0530402915062	chr1	36751830	36771831	Zap70_1	1	+
chr1	36765520	36765740	chip2_peak_1801	135.223192914	.	3.77933171643	9.72765190401e-06	0.0530402915062	chr1	36760423	36780424	Zap70_2	1	+
chr1	88708180	88708400	chip2_peak_1821	56.0257973881	.	1.56585618521	9.94669769202e-06	0.0535749705147	chr1	88691697	88711698	Arl4c_2	1	-
chr1	88708180	88708400	chip2_peak_1821	56.0257973881	.	1.56585618521	9.94669769202e-06	0.0535749705147	chr1	88692133	88712134	Arl4c_1	1	-
db-h3k27ac-dn-extended+-10kb-bln-tmem-lymphoid-mouse_epdnew_EOLUT.bed-intersect.bed
chr12	55490930	55491480	chip2_peak_151	126.060350354	.	3.52324087318	4.30298683589e-08	0.00285309841292	chr12	55482594	55502595	Nfkbia_1	1	-
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109639391	109659392	Prkar1a_3	1	+
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109640541	109660542	Prkar1a_2	1	+
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109640948	109660949	Prkar1a_1	1	+
chr5	112276780	112277000	chip2_peak_216	168.648404702	.	4.71352769507	1.05080389004e-07	0.00480989140895	chr5	112266744	112286745	Tpst2_1	1	+
chr5	112276780	112277000	chip2_peak_216	168.648404702	.	4.71352769507	1.05080389004e-07	0.00480989140895	chr5	112271635	112291636	Tpst2_2	1	+
chr12	25096830	25097050	chip2_peak_238	99.2966311136	.	2.77522590035	1.19809858452e-07	0.00503301934639	chr12	25086089	25106090	Id2_1	1	-
chr6	108658110	108658330	chip2_peak_281	86.2763891706	.	2.41132520942	1.5971793091e-07	0.00580747886164	chr6	108650662	108670663	Bhlhe40_1	1	+
chr11	69368640	69368860	chip2_peak_295	130.919291318	.	3.65904264875	1.81064352905e-07	0.00613622847053	chr11	69359401	69379402	Chd3_1	1	-
chr15	74995030	74995250	chip2_peak_307	163.94820758	.	4.58216262616	1.94942805206e-07	0.00636062905937	chr15	74987906	75007907	Ly6a_1	1	-
chr12	25100460	25100790	chip2_peak_308	199.700701628	.	5.58140345006	1.9545046294e-07	0.00636062905937	chr12	25086089	25106090	Id2_1	1	-
chr12	69373810	69374030	chip2_peak_334	149.643948084	.	4.18237513093	2.32024456039e-07	0.00693224666893	chr12	69362164	69382165	Arf6_1	1	+
chr14	75184010	75184230	chip2_peak_373	114.004946953	.	3.18630630267	3.13123797266e-07	0.00833140985461	chr14	75166891	75186892	Lcp1_1	1	+
chr15	102460160	102460490	chip2_peak_376	163.597741781	.	4.57236751275	3.16193643298e-07	0.00835594688524	chr15	102449213	102469214	Prr13_1	1	+
chr11	99041360	99041580	chip2_peak_402	123.844683611	.	3.46131555243	3.58623641003e-07	0.00885706737786	chr11	99031247	99051248	Igfbp4_1	1	+
chr8	122475210	122475430	chip2_peak_432	87.5589393812	.	2.44717100321	4.33871984485e-07	0.00999188215238	chr8	122466073	122486074	Rnf166_1	1	-
chr17	35423630	35423960	chip2_peak_451	125.08264235	.	3.49591506621	4.77859152938e-07	0.0105992818864	chr17	35414849	35434850	H2-Q6_1	1	+
chr17	35425610	35425830	chip2_peak_489	146.850946263	.	4.10431396301	5.63774684445e-07	0.0114101040767	chr17	35414849	35434850	H2-Q6_1	1	+
chr2	122148730	122148950	chip2_peak_510	133.701930031	.	3.73681417978	6.30261383473e-07	0.0122294853619	chr2	122137685	122157686	B2m_1	1	+
chr12	25094850	25095070	chip2_peak_551	74.5072935496	.	2.08239260995	7.52712424539e-07	0.0135436806103	chr12	25086089	25106090	Id2_1	1	-
chr17	35415160	35415380	chip2_peak_566	155.765316448	.	4.35346029099	7.92649123795e-07	0.0138814894535	chr17	35414849	35434850	H2-Q6_1	1	+
chr2	39008750	39009080	chip2_peak_578	65.5496235071	.	1.83203610108	8.69076386168e-07	0.0147924421388	chr2	38995124	39015125	Rpl35_1	1	-
chr19	8984030	8984250	chip2_peak_623	245.961967356	.	6.87435227815	9.83508460893e-07	0.015475340882	chr19	8979284	8999285	Ahnak_1	1	+
chr12	108630280	108630500	chip2_peak_650	273.071595413	.	7.63203500201	1.10456601566e-06	0.0166208337953	chr12	108625802	108645803	Evl_2	1	+
chr14	75186320	75186540	chip2_peak_717	97.2764559628	.	2.71876434331	1.34539171257e-06	0.0183103760067	chr14	75166891	75186892	Lcp1_1	1	+
chr1	144247070	144247290	chip2_peak_762	86.2013810276	.	2.40922881865	1.49382704022e-06	0.0191658443045	chr1	144239058	144259059	Rgs1_1	1	-
chr15	66806850	66807070	chip2_peak_765	103.33880085	.	2.88819986552	1.498590509e-06	0.0191658443045	chr15	66791556	66811557	Sla_2	1	-
chr15	66806850	66807070	chip2_peak_765	103.33880085	.	2.88819986552	1.498590509e-06	0.0191658443045	chr15	66802700	66822701	Sla_1	1	-
chr15	102246210	102246430	chip2_peak_781	105.836387823	.	2.9580045304	1.56809731687e-06	0.0196393069702	chr15	102236470	102256471	Rarg_1	1	-
chr9	89198340	89198560	chip2_peak_789	88.8471639726	.	2.48317538938	1.58627680294e-06	0.0196683222209	chr9	89189303	89209304	Bcl2a1b_1	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73891411	73911412	Hif1a_2	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73898000	73918001	Hif1a_1	1	+
chr9	123811270	123811490	chip2_peak_888	159.923094718	.	4.46966538086	2.11823817591e-06	0.0233106777485	chr9	123796474	123816475	Cxcr6_1	1	+
chr15	79898830	79899050	chip2_peak_909	146.016313747	.	4.08098695032	2.19992386078e-06	0.023739740249	chr15	79882442	79902443	Apobec3_1	1	+
chr15	79898830	79899050	chip2_peak_909	146.016313747	.	4.08098695032	2.19992386078e-06	0.023739740249	chr15	79884991	79904992	Apobec3_2	1	+
chr3	93554340	93554560	chip2_peak_910	93.4725331468	.	2.61244910377	2.21431605725e-06	0.0238742705052	chr3	93545162	93565163	S100a10_1	1	+
chr15	66792110	66792330	chip2_peak_921	114.791265971	.	3.20828300905	2.29437915247e-06	0.0244609778518	chr15	66791556	66811557	Sla_2	1	-
chr4	95051000	95051220	chip2_peak_957	96.8167463609	.	2.70591599207	2.45037507883e-06	0.0252394615785	chr4	95042195	95062196	Jun_1	1	-
chr6	125164380	125164600	chip2_peak_985	95.3384759202	.	2.6646000444	2.64902777175e-06	0.0265310359413	chr6	125155604	125175605	Gapdh_1	1	-
chr6	125164380	125164600	chip2_peak_985	95.3384759202	.	2.6646000444	2.64902777175e-06	0.0265310359413	chr6	125156546	125176547	Gapdh_2	1	-
chr1	171774020	171774240	chip2_peak_1067	301.413016966	.	8.42414492823	3.18194665928e-06	0.0295528909078	chr1	171757130	171777131	Slamf1_1	1	+
chr15	74989970	74990190	chip2_peak_1123	72.8517023925	.	2.03612075351	3.57102370927e-06	0.0314692923812	chr15	74987906	75007907	Ly6a_1	1	-
chr6	99276100	99276430	chip2_peak_1192	298.242498903	.	8.33553261836	4.04890472125e-06	0.0335130600709	chr6	99256510	99276511	Foxp1_3	1	-
chr15	74990850	74991180	chip2_peak_1241	242.303051395	.	6.77208981236	4.4728778392e-06	0.0355404921183	chr15	74987906	75007907	Ly6a_1	1	-
chr17	35438370	35438590	chip2_peak_1261	84.9399706558	.	2.37397385889	4.62132299897e-06	0.0360647034879	chr17	35429193	35449194	H2-Q7_1	1	+
chr12	85690880	85691100	chip2_peak_1336	220.856107012	.	6.17267254243	5.13666502822e-06	0.0377980749227	chr12	85676680	85696681	Batf_1	1	+
chr12	73901520	73901740	chip2_peak_1404	68.6268296856	.	1.91804045179	5.79800020448e-06	0.0404253745901	chr12	73891411	73911412	Hif1a_2	1	+
chr12	73901520	73901740	chip2_peak_1404	68.6268296856	.	1.91804045179	5.79800020448e-06	0.0404253745901	chr12	73898000	73918001	Hif1a_1	1	+
chr6	108662180	108662400	chip2_peak_1430	552.769429549	.	15.4492657062	6.02132620494e-06	0.041201737697	chr6	108650662	108670663	Bhlhe40_1	1	+
chr15	79898390	79898610	chip2_peak_1434	139.113674479	.	3.88806617283	6.04428255557e-06	0.0412911016706	chr15	79882442	79902443	Apobec3_1	1	+
chr15	79898390	79898610	chip2_peak_1434	139.113674479	.	3.88806617283	6.04428255557e-06	0.0412911016706	chr15	79884991	79904992	Apobec3_2	1	+
chr11	97113060	97113280	chip2_peak_1440	263.953217006	.	7.37718688036	6.09321544002e-06	0.0414507077639	chr11	97105330	97125331	Tbx21_1	1	-
chr14	75188300	75188520	chip2_peak_1446	225.270432029	.	6.29604781693	6.13696920088e-06	0.0415579332038	chr14	75187967	75207968	Lcp1_3	1	+
chr3	137865750	137865970	chip2_peak_1470	153.528243491	.	4.29093669134	6.35121440302e-06	0.0423154283941	chr3	137854588	137874589	H2afz_1	1	+
chr1	171644440	171644660	chip2_peak_1545	178.932720875	.	5.00096242765	6.95127613502e-06	0.0440453662816	chr1	171638972	171658973	Slamf7_1	1	-
chr2	71873340	71873560	chip2_peak_1552	67.8069241707	.	1.89512504172	7.06467584321e-06	0.0445073814056	chr2	71863317	71883318	Pdk1_1	1	+
chr14	47368530	47368750	chip2_peak_1587	181.593306361	.	5.07532271228	7.38557296953e-06	0.0455923131307	chr14	47363916	47383917	Lgals3_1	1	+
chr1	51472080	51472300	chip2_peak_1713	87.9691995375	.	2.45863729969	8.66174698669e-06	0.0497210262277	chr1	51468398	51488399	Nabp1_1	1	-
chr15	79029720	79029940	chip2_peak_1717	95.2057776336	.	2.66089128089	8.72006795134e-06	0.049866578214	chr15	79018449	79038450	H1f0_1	1	+
chr16	75904950	75905170	chip2_peak_1721	140.440459781	.	3.9251482862	8.74117945586e-06	0.0498768079382	chr16	75899239	75919240	Samsn1_1	1	-
chr12	17549950	17550170	chip2_peak_1788	519.023049735	.	14.506093453	9.64013834034e-06	0.0528376883059	chr12	17534971	17554972	Odc1_1	1	+
chr12	103334550	103334770	chip2_peak_1790	115.157472948	.	3.21851807016	9.6486769997e-06	0.0528376883059	chr12	103328372	103348373	Asb2_1	1	-
chr2	93456440	93456660	chip2_peak_1796	124.202723153	.	3.4713223432	9.69424683128e-06	0.0529746283759	chr2	93452399	93472400	Cd82_1	1	-
chr2	93456440	93456660	chip2_peak_1796	124.202723153	.	3.4713223432	9.69424683128e-06	0.0529746283759	chr2	93452945	93472946	Cd82_2	1	-
chr1	36765520	36765740	chip2_peak_1801	135.223192914	.	3.77933171643	9.72765190401e-06	0.0530402915062	chr1	36751830	36771831	Zap70_1	1	+
chr1	36765520	36765740	chip2_peak_1801	135.223192914	.	3.77933171643	9.72765190401e-06	0.0530402915062	chr1	36760423	36780424	Zap70_2	1	+
chr8	115700750	115700970	chip2_peak_1814	208.215624808	.	5.81938569663	9.83011395005e-06	0.0531780343421	chr8	115696980	115716981	Maf_1	1	-
chr17	47501410	47501630	chip2_peak_1827	129.27375386	.	3.61305178156	9.99096199785e-06	0.0536502457243	chr17	47495097	47515098	Ccnd3_3	1	+
db-h3k27ac-dn-extended+-10kb-bln-tmem-th1-mouse_epdnew_Y8WvW.bed-intersect.bed
chr17	36032810	36033140	chip2_peak_2	133.580502491	.	3.7334204206	3.68018503889e-13	1.52102636487e-06	chr17	36022700	36042701	H2-T23_1	1	-
chr17	36032810	36033140	chip2_peak_2	133.580502491	.	3.7334204206	3.68018503889e-13	1.52102636487e-06	chr17	36032742	36052743	H2-T22_1	1	-
chr17	36122570	36122790	chip2_peak_9	200.724186338	.	5.61000866298	1.54126236222e-10	0.000136501328641	chr17	36111426	36131427	H2-T9_1	1	-
chr17	36111020	36112010	chip2_peak_16	80.8283658729	.	2.25905926453	3.73790040177e-10	0.000199923797594	chr17	36111426	36131427	H2-T9_1	1	-
chr18	65799580	65799910	chip2_peak_109	440.341359906	.	12.3070312991	2.11213296646e-08	0.00195436104727	chr18	65790569	65810570	Sec11c_1	1	+
chr12	55490930	55491480	chip2_peak_151	126.060350354	.	3.52324087318	4.30298683589e-08	0.00285309841292	chr12	55482594	55502595	Nfkbia_1	1	-
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109639391	109659392	Prkar1a_3	1	+
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109640541	109660542	Prkar1a_2	1	+
chr11	109651080	109651410	chip2_peak_155	170.111622737	.	4.75442294543	4.66955634624e-08	0.00299989913346	chr11	109640948	109660949	Prkar1a_1	1	+
chr14	77870760	77870980	chip2_peak_167	96.6769455331	.	2.70200872075	6.30408332686e-08	0.00367207136107	chr14	77864911	77884912	Dnajc15_1	1	-
chr19	11435160	11435380	chip2_peak_170	122.672802744	.	3.4285628387	6.3747716535e-08	0.00367633021957	chr19	11433585	11453586	Ms4a4b_1	1	+
chr5	112276780	112277000	chip2_peak_216	168.648404702	.	4.71352769507	1.05080389004e-07	0.00480989140895	chr5	112266744	112286745	Tpst2_1	1	+
chr5	112276780	112277000	chip2_peak_216	168.648404702	.	4.71352769507	1.05080389004e-07	0.00480989140895	chr5	112271635	112291636	Tpst2_2	1	+
chr12	25096830	25097050	chip2_peak_238	99.2966311136	.	2.77522590035	1.19809858452e-07	0.00503301934639	chr12	25086089	25106090	Id2_1	1	-
chr4	129810120	129810340	chip2_peak_262	277.346666529	.	7.75151829116	1.39967787687e-07	0.00542333536871	chr4	129810208	129830209	Ptp4a2_2	1	+
chr6	108658110	108658330	chip2_peak_281	86.2763891706	.	2.41132520942	1.5971793091e-07	0.00580747886164	chr6	108650662	108670663	Bhlhe40_1	1	+
chr3	142530740	142531070	chip2_peak_287	137.676741424	.	3.84790555722	1.69372778971e-07	0.00594918191602	chr3	142520340	142540341	Gbp7_1	1	+
chr11	69368640	69368860	chip2_peak_295	130.919291318	.	3.65904264875	1.81064352905e-07	0.00613622847053	chr11	69359401	69379402	Chd3_1	1	-
chr14	55586080	55586300	chip2_peak_306	128.139465843	.	3.58134974445	1.93110370366e-07	0.00631763786666	chr14	55580923	55600924	Psme2_1	1	-
chr14	55586080	55586300	chip2_peak_306	128.139465843	.	3.58134974445	1.93110370366e-07	0.00631763786666	chr14	55581112	55601113	Psme2_2	1	-
chr15	74995030	74995250	chip2_peak_307	163.94820758	.	4.58216262616	1.94942805206e-07	0.00636062905937	chr15	74987906	75007907	Ly6a_1	1	-
chr12	25100460	25100790	chip2_peak_308	199.700701628	.	5.58140345006	1.9545046294e-07	0.00636062905937	chr12	25086089	25106090	Id2_1	1	-
chr7	31148480	31148700	chip2_peak_311	87.5820672201	.	2.44781739954	1.97094407103e-07	0.00636401826616	chr7	31141011	31161012	Gramd1a_1	1	-
chr14	75184010	75184230	chip2_peak_373	114.004946953	.	3.18630630267	3.13123797266e-07	0.00833140985461	chr14	75166891	75186892	Lcp1_1	1	+
chr15	102460160	102460490	chip2_peak_376	163.597741781	.	4.57236751275	3.16193643298e-07	0.00835594688524	chr15	102449213	102469214	Prr13_1	1	+
chr16	94370980	94371310	chip2_peak_380	275.563657033	.	7.70168523963	3.2011693206e-07	0.00837372406375	chr16	94360795	94380796	Ttc3_1	1	+
chr11	99041360	99041580	chip2_peak_402	123.844683611	.	3.46131555243	3.58623641003e-07	0.00885706737786	chr11	99031247	99051248	Igfbp4_1	1	+
chr8	122475210	122475430	chip2_peak_432	87.5589393812	.	2.44717100321	4.33871984485e-07	0.00999188215238	chr8	122466073	122486074	Rnf166_1	1	-
chr17	35423630	35423960	chip2_peak_451	125.08264235	.	3.49591506621	4.77859152938e-07	0.0105992818864	chr17	35414849	35434850	H2-Q6_1	1	+
chr17	35425610	35425830	chip2_peak_489	146.850946263	.	4.10431396301	5.63774684445e-07	0.0114101040767	chr17	35414849	35434850	H2-Q6_1	1	+
chr2	122148730	122148950	chip2_peak_510	133.701930031	.	3.73681417978	6.30261383473e-07	0.0122294853619	chr2	122137685	122157686	B2m_1	1	+
chr12	25094850	25095070	chip2_peak_551	74.5072935496	.	2.08239260995	7.52712424539e-07	0.0135436806103	chr12	25086089	25106090	Id2_1	1	-
chr17	35415160	35415380	chip2_peak_566	155.765316448	.	4.35346029099	7.92649123795e-07	0.0138814894535	chr17	35414849	35434850	H2-Q6_1	1	+
chr2	39008750	39009080	chip2_peak_578	65.5496235071	.	1.83203610108	8.69076386168e-07	0.0147924421388	chr2	38995124	39015125	Rpl35_1	1	-
chr19	8984030	8984250	chip2_peak_623	245.961967356	.	6.87435227815	9.83508460893e-07	0.015475340882	chr19	8979284	8999285	Ahnak_1	1	+
chr11	16508580	16508800	chip2_peak_647	170.409664989	.	4.76275288139	1.09463606466e-06	0.0165517623271	chr11	16498155	16518156	Sec61g_1	1	-
chr11	16508580	16508800	chip2_peak_647	170.409664989	.	4.76275288139	1.09463606466e-06	0.0165517623271	chr11	16498491	16518492	Sec61g_2	1	-
chr12	108630280	108630500	chip2_peak_650	273.071595413	.	7.63203500201	1.10456601566e-06	0.0166208337953	chr12	108625802	108645803	Evl_2	1	+
chr17	36121580	36121800	chip2_peak_664	63.418732692	.	1.77248016937	1.15294006126e-06	0.0169418362147	chr17	36111426	36131427	H2-T9_1	1	-
chr1	91187470	91187690	chip2_peak_705	247.898148857	.	6.92846630991	1.31410187047e-06	0.0181637381934	chr1	91170047	91190048	Ramp1_1	1	+
chr14	75186320	75186540	chip2_peak_717	97.2764559628	.	2.71876434331	1.34539171257e-06	0.0183103760067	chr14	75166891	75186892	Lcp1_1	1	+
chr1	144247070	144247290	chip2_peak_762	86.2013810276	.	2.40922881865	1.49382704022e-06	0.0191658443045	chr1	144239058	144259059	Rgs1_1	1	-
chr15	66806850	66807070	chip2_peak_765	103.33880085	.	2.88819986552	1.498590509e-06	0.0191658443045	chr15	66791556	66811557	Sla_2	1	-
chr15	66806850	66807070	chip2_peak_765	103.33880085	.	2.88819986552	1.498590509e-06	0.0191658443045	chr15	66802700	66822701	Sla_1	1	-
chr9	89198340	89198560	chip2_peak_789	88.8471639726	.	2.48317538938	1.58627680294e-06	0.0196683222209	chr9	89189303	89209304	Bcl2a1b_1	1	+
chr19	11518320	11518540	chip2_peak_809	94.8764368588	.	2.65168658746	1.6772779834e-06	0.0202894148542	chr19	11508569	11528570	Ms4a6b_1	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73891411	73911412	Hif1a_2	1	+
chr12	73903280	73903500	chip2_peak_858	204.028328281	.	5.70235560564	1.93274157934e-06	0.0221071546254	chr12	73898000	73918001	Hif1a_1	1	+
chr9	123811270	123811490	chip2_peak_888	159.923094718	.	4.46966538086	2.11823817591e-06	0.0233106777485	chr9	123796474	123816475	Cxcr6_1	1	+
chr15	79898830	79899050	chip2_peak_909	146.016313747	.	4.08098695032	2.19992386078e-06	0.023739740249	chr15	79882442	79902443	Apobec3_1	1	+
chr15	79898830	79899050	chip2_peak_909	146.016313747	.	4.08098695032	2.19992386078e-06	0.023739740249	chr15	79884991	79904992	Apobec3_2	1	+
chr3	93554340	93554560	chip2_peak_910	93.4725331468	.	2.61244910377	2.21431605725e-06	0.0238742705052	chr3	93545162	93565163	S100a10_1	1	+
chr15	66792110	66792330	chip2_peak_921	114.791265971	.	3.20828300905	2.29437915247e-06	0.0244609778518	chr15	66791556	66811557	Sla_2	1	-
chr1	52012950	52013170	chip2_peak_927	212.963898001	.	5.95209443607	2.31748986311e-06	0.0245805543646	chr1	51998227	52018228	Stat4_3	1	+
chr1	52012950	52013170	chip2_peak_927	212.963898001	.	5.95209443607	2.31748986311e-06	0.0245805543646	chr1	51998671	52018672	Stat4_1	1	+
chr9	108340540	108340870	chip2_peak_936	165.274310638	.	4.61922567161	2.35768160364e-06	0.0247947475592	chr9	108329275	108349276	Gpx1_1	1	+
chr4	95051000	95051220	chip2_peak_957	96.8167463609	.	2.70591599207	2.45037507883e-06	0.0252394615785	chr4	95042195	95062196	Jun_1	1	-
chr6	125164380	125164600	chip2_peak_985	95.3384759202	.	2.6646000444	2.64902777175e-06	0.0265310359413	chr6	125155604	125175605	Gapdh_1	1	-
chr6	125164380	125164600	chip2_peak_985	95.3384759202	.	2.6646000444	2.64902777175e-06	0.0265310359413	chr6	125156546	125176547	Gapdh_2	1	-
chr1	171774020	171774240	chip2_peak_1067	301.413016966	.	8.42414492823	3.18194665928e-06	0.0295528909078	chr1	171757130	171777131	Slamf1_1	1	+
